chr	pos	vartype	varlen	vcomplex	alleles	call_rate	nuc_div	FdkXRefAbsent	2D4RefAbsent	FdkRefAbsent	FdkXDiscord	2D4Discord	FdkDiscord	GoldWirthIncons	2D4FDKIncons	coding	consequence	DD2FDKMAF
Pf3D7_07_v3	582550	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582572	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	582574	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582592	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582610	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582619	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582622	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	582625	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	591951	SNP	1	0	2	1.0	0.226	1	1	1	0	0	0	1	0	intergenic		0.0
Pf3D7_07_v3	599504	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599562	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599570	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599641	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599663	INDEL	2	0.081	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599675	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599676	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599677	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599694	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599714	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599805	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599823	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599871	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599890	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599931	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599932	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599949	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599959	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599963	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	599979	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600003	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600038	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600049	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600076	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600176	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600181	INDEL	6	0.175	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600191	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600199	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600244	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600305	INDEL	12	0.31	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600319	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600325	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600460	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600638	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600710	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600737	INDEL	-8	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600747	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600766	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600788	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600795	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	600916	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601148	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601166	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601170	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601177	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601178	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601254	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601373	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601408	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601441	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601482	INDEL	-1	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601578	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601610	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601613	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601628	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601660	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601679	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601705	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601730	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601734	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601743	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601826	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601879	INDEL	-3	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601893	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601922	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601934	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601935	INDEL	-1	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	601991	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602007	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602051	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602066	INDEL	5	0.15	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602191	INDEL	-3	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_07_v3	602198	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602224	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602227	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602235	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602249	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602252	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602317	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602349	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602355	INDEL	8	0.22	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602377	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	602419	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602452	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602458	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602460	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	602464	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602467	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602485	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	602497	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602499	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	602566	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602703	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	602713	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602819	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	602959	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	603008	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	603299	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	603481	INDEL	-2	0.027	3	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603562	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603771	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603777	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603841	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603852	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603913	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603921	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603924	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603933	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603942	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603957	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603968	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603978	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603990	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	603998	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604011	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604033	INDEL	-22	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604057	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604058	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604063	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604166	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604169	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604184	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604190	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604211	INDEL	-2	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604247	INDEL	16	0.386	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604307	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604337	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604340	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604341	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604345	INDEL	-1	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604358	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604370	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604410	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604426	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604435	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604436	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604466	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604515	INDEL	1	0.051	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604518	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604543	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604606	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604857	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604901	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604902	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604922	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604944	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	604947	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605004	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605007	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605057	INDEL	-2	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605066	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605104	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605122	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605174	INDEL	1	0.051	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605204	INDEL	7	0.195	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605316	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605341	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605355	INDEL	1	0.051	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605398	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605424	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605427	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605439	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605447	INDEL	-3	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605479	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605490	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605593	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605623	INDEL	-6	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	605674	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	605695	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	605706	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	606264	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606274	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606288	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606297	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606310	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606321	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606367	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606381	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606383	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	606385	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606386	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606393	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606419	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606425	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	606433	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	606551	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606561	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606563	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606605	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606609	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606611	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606613	INDEL	2	0.075	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606614	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606615	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606616	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606645	INDEL	3	0.098	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	606837	INDEL	4	0.122	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607017	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607068	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607069	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607082	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607089	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607092	INDEL	3	0.098	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607095	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	607115	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	607120	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	607123	INDEL	-2	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	frameshift_variant	0.0
Pf3D7_07_v3	607126	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	607128	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	608357	INDEL	-2	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608380	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608560	INDEL	1	0.051	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608580	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608610	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608754	INDEL	-4	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608760	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608764	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608769	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608776	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608777	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	608992	INDEL	2	0.077	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	609040	INDEL	1	0.051	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	609227	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
